날짜,코스피종가,날짜,코스닥종가,날짜,나스닥종가,날짜,환율종가,날짜,항셍종가
20171012,"2,474.76",20171012,666.54,20171107,"6,767.80",20171227,"1,075.22",20171012,"28,459.03"
20171011,"2,458.16",20171011,662.31,20171106,"6,786.40",20171226,"1,076.12",20171011,"28,389.57"
20171010,"2,433.81",20171010,654.59,20171103,"6,764.40",20171225,"1,076.56",20171010,"28,490.83"
20170929,"2,394.47",20170929,652.82,20171102,"6,714.90",20171222,"1,077.74",20171009,"28,326.59"
20170928,"2,373.14",20170928,648.09,20171101,"6,716.50",20171221,"1,080.54",20171006,"28,458.04"
20170927,"2,372.57",20170927,649.24,20171031,"6,727.70",20171220,"1,080.56",20171004,"28,379.18"
20170926,"2,374.32",20170926,642.4,20171030,"6,699.00",20171219,"1,085.67",20171003,"28,173.21"
20170925,"2,380.40",20170925,642.04,20171027,"6,701.30",20171218,"1,086.05",20170929,"27,554.30"
20170922,"2,388.71",20170922,648.95,20171026,"6,556.80",20171215,"1,088.95",20170928,"27,421.60"
20170921,"2,406.50",20170921,661.11,20171025,"6,563.90",20171214,"1,089.22",20170927,"27,642.43"
20170920,"2,412.20",20170920,668.05,20171024,"6,598.40",20171213,"1,084.56",20170926,"27,513.01"
20170919,"2,416.05",20170919,674.48,20171023,"6,586.80",20171212,"1,092.89",20170925,"27,500.34"
20170918,"2,418.21",20170918,675.87,20171020,"6,629.00",20171211,"1,088.84",20170922,"27,880.53"
20170915,"2,386.07",20170915,671.3,20171019,"6,605.10",20171208,"1,092.85",20170921,"28,110.33"
20170914,"2,377.66",20170914,665.41,20171018,"6,624.20",20171207,"1,093.60",20170920,"28,127.80"
20170913,"2,360.18",20170913,659.09,20171017,"6,623.70",20171206,"1,093.99",20170919,"28,051.41"
20170912,"2,365.47",20170912,660.05,20171016,"6,624.00",20171205,"1,087.62",20170918,"28,159.77"
20170911,"2,359.08",20170911,656.53,20171013,"6,605.80",20171204,"1,086.30",20170915,"27,807.59"
20170908,"2,343.72",20170908,654.29,20171012,"6,591.50",20171201,"1,083.47",20170914,"27,777.20"
20170907,"2,346.19",20170907,658.48,20171011,"6,603.50",20171130,"1,088.13",20170913,"27,894.08"
20170906,"2,319.82",20170906,652.59,20171010,"6,587.30",20171129,"1,082.10",20170912,"27,972.24"
20170905,"2,326.62",20170905,648.75,20171009,"6,579.70",20171128,"1,083.95",20170911,"27,955.13"
20170904,"2,329.65",20170904,650.89,20171006,"6,590.20",20171127,"1,091.69",20170908,"27,668.47"
20170901,"2,357.69",20170901,661.99,20171005,"6,585.40",20171124,"1,085.62",20170907,"27,522.92"
20170831,"2,363.19",20170831,657.83,20171004,"6,534.60",20171123,"1,083.99",20170906,"27,613.76"
20170830,"2,372.29",20170830,655,20171003,"6,531.70",20171122,"1,086.06",20170905,"27,741.35"
20170829,"2,364.74",20170829,653.96,20171002,"6,516.70",20171121,"1,091.13",20170904,"27,740.26"
20170828,"2,370.30",20170828,652.92,20170929,"6,496.00",20171120,"1,097.04",20170901,"27,953.16"
20170825,"2,378.51",20170825,650.27,20170928,"6,453.50",20171117,"1,094.32",20170831,"27,970.30"
20170824,"2,375.84",20170824,647.71,20170927,"6,453.30",20171116,"1,097.18",20170830,"28,094.61"
20170823,"2,366.40",20170823,643.71,20170926,"6,380.20",20171115,"1,105.69",20170829,"27,765.01"
20170822,"2,365.33",20170822,644.26,20170925,"6,370.60",20171114,"1,115.52",20170828,"27,863.29"
20170821,"2,355.00",20170821,640.85,20170922,"6,426.90",20171113,"1,119.89",20170825,"27,848.16"
20170818,"2,358.37",20170818,643.58,20170921,"6,422.70",20171110,"1,120.96",20170824,"27,518.60"
20170817,"2,361.67",20170817,642.11,20170920,"6,456.00",20171109,"1,118.36",20170823,"27,506.00"
